code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,pe,peg
600100,同方股份,1.67,413.79,,24.34,,495688.33,462.21,,08-30,同方股份,-1.949,10.06,10.19,10.23,10.05,10.26,17249812,0.78484,174401005,6.93,1.46622994012,2981682.34471,2211069.53143,6.02395209581,0.0145579934165
002157,正邦科技,0.91,9000.0,,17.7,,60969.57,9427.2,10转20,08-15,正邦科技,2.131,6.23,6.13,6.24,5.99,6.1,31149487,1.6697,190727718,11.981,1.21176923077,1453867.17278,1162249.31692,6.84615384615,0.000760683760684
600177,雅戈尔,1.31,0.77,,14.2,,307059.09,5.78,,08-31,雅戈尔,0.108,9.23,9.23,9.24,9.2,9.22,5357221,0.14958,49377641,6.113,1.00050381679,3305675.90682,3305675.90682,7.04580152672,9.15039159314
000536,华映科技,0.51,1036.75,,13.31,,39767.05,1035.8,,08-12,华映科技,-1.895,4.66,4.73,4.74,4.64,4.75,11238459,0.56107,52545782,11.973,1.21616862745,1288971.2862,933422.369004,9.13725490196,0.00881336378294
000626,远大控股,1.44,42.03,,22.69,,31436.44,53.35,10派3.33转10,08-31,远大控股,-2.485,13.34,13.57,13.68,13.28,13.68,3037500,0.75075,40800795,17.787,2.10197638889,798578.473692,539729.73,9.26388888889,0.220411346393
000625,长安汽车,1.18,8.26,,15.43,,549098.86,7.98,,08-30,长安汽车,-0.533,13.07,13.12,13.13,13.05,13.14,12644019,0.3362,165344674,5.968,1.70906864407,6277061.60388,4915471.55326,11.0762711864,1.34095292814
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-1.239,11.16,11.19,11.21,11.0,11.3,3783800,0.79325,42164780,11.273,1.45535510204,661680.792576,532330.511256,11.387755102,0.0291993720565
000957,中通客车,0.98,390.0,,12.78,,29183.11,504.73,,08-19,中通客车,-1.239,11.16,11.19,11.21,11.0,11.3,3783800,0.79325,42164780,11.273,1.45535510204,661680.792576,532330.511256,11.387755102,0.0291993720565
601166,兴业银行,1.49,2.76,15.88,9.46,1.46,2944100.0,6.12,,08-30,兴业银行,-1.047,17.02,17.17,17.19,17.01,17.2,48788934,0.25608,833766776,6.144,1.08059865772,35357672.6582,32427077.1502,11.4228187919,4.13870246085
000863,三湘印象,0.48,380.0,,13.7,,46074.84,421.51,10派1.00419,08-30,三湘印象,-1.786,5.5,5.5,5.56,5.49,5.6,2275799,0.24825,12551118,9.483,1.56979166667,759963.9267,504211.06945,11.4583333333,0.0301535087719
000958,东方能源,0.44,22.22,,9.93,,24295.63,39.2,,08-17,东方能源,1.544,5.26,5.18,5.3,5.14,5.18,11207168,1.68163,58478976,10.314,1.18708636364,579795.716876,350550.807452,11.9545454545,0.538008346289
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,-2.257,16.89,17.27,17.27,16.82,17.28,5259889,0.98267,89369731,11.404,2.16755,940894.481325,904061.701653,12.2391304348,0.0565840519407
600366,宁波韵升,1.38,216.3,,17.71,,74221.25,226.41,,08-31,宁波韵升,-2.257,16.89,17.27,17.27,16.82,17.28,5259889,0.98267,89369731,11.404,2.16755,940894.481325,904061.701653,12.2391304348,0.0565840519407
